,sentence_id,token,value_lime,sentence,categorisation,predicted_label,actual_label
28,1,family,0.0709663386845369,Saudi Arabia is at the heart of the middle east and one of the most powerful and oppressive countries in the region The royal family all drive gold rolls royces and gamble in Vegas,0,0,0
29,1,all,0.12531515771001575,Saudi Arabia is at the heart of the middle east and one of the most powerful and oppressive countries in the region The royal family all drive gold rolls royces and gamble in Vegas,0,0,0
30,1,drive,0.045748000342976144,Saudi Arabia is at the heart of the middle east and one of the most powerful and oppressive countries in the region The royal family all drive gold rolls royces and gamble in Vegas,0,0,0
31,1,gold,-0.018446573279921104,Saudi Arabia is at the heart of the middle east and one of the most powerful and oppressive countries in the region The royal family all drive gold rolls royces and gamble in Vegas,0,0,0
32,1,rolls,0.001912828949970136,Saudi Arabia is at the heart of the middle east and one of the most powerful and oppressive countries in the region The royal family all drive gold rolls royces and gamble in Vegas,0,0,0
33,1,royces,0.01338275627214967,Saudi Arabia is at the heart of the middle east and one of the most powerful and oppressive countries in the region The royal family all drive gold rolls royces and gamble in Vegas,0,0,0
34,1,and,0.08397231456004195,Saudi Arabia is at the heart of the middle east and one of the most powerful and oppressive countries in the region The royal family all drive gold rolls royces and gamble in Vegas,0,0,0
35,1,gamble,-0.0555757154503594,Saudi Arabia is at the heart of the middle east and one of the most powerful and oppressive countries in the region The royal family all drive gold rolls royces and gamble in Vegas,0,0,0
36,1,in,-0.015556436834620362,Saudi Arabia is at the heart of the middle east and one of the most powerful and oppressive countries in the region The royal family all drive gold rolls royces and gamble in Vegas,0,0,0
37,1,Vegas,-0.0142128917622879,Saudi Arabia is at the heart of the middle east and one of the most powerful and oppressive countries in the region The royal family all drive gold rolls royces and gamble in Vegas,0,0,0
38,2,Arabs,-0.02962226156532357,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
39,2,are,-0.0027920705991548098,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
40,2,a,0.03084207005043775,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
41,2,very,-0.030525483073294616,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
42,2,religious,-0.01595100927474445,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
43,2,and,0.032659974463167055,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
44,2,oil,-0.039239492846476175,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
45,2,rich,-0.014397582571059787,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
46,2,people,-0.02336776072970985,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
47,2,with,0.0017654754322706228,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
48,2,a,0.03084207005043775,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
49,2,passion,0.006108690798546325,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
50,2,for,0.02222397825549113,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
51,2,automobiles,0.0860785575594125,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
52,2,Hagwallah,-0.01382298497450975,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
53,2,is,0.007899026635997897,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
54,2,one,0.0038837430136759196,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
55,2,of,0.008130015828076338,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
56,2,the,0.016962105509784053,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
57,2,more,-0.01820831741076123,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
58,2,prevalent,0.050367489097839294,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
59,2,forms,7.202349023363103e-06,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
60,2,of,0.008130015828076338,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
61,2,motorsport,-0.0001420780102294421,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
62,2,and,0.032659974463167055,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
63,2,automotive,0.011710234781621765,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
64,2,related,-0.009087669787032907,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
65,2,pasttime,-0.03442564369584511,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
66,2,in,-0.009456824051953305,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
67,2,the,0.016962105509784053,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
68,2,kingdom,0.030368977662239206,Arabs are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0,0
69,3,The,0.04529926571316508,The chinese are a hardworking people.,0,0,0
70,3,chinese,0.018668796613908755,The chinese are a hardworking people.,0,0,0
71,3,are,-0.015955357681933038,The chinese are a hardworking people.,0,0,0
72,3,a,0.044588166031022794,The chinese are a hardworking people.,0,0,0
73,3,hardworking,-0.1477507578349862,The chinese are a hardworking people.,0,0,0
74,3,people,0.09501153613654635,The chinese are a hardworking people.,0,0,0
75,4,The,-0.016711658161157168,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
76,4,gentlemen,0.09516195633277579,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
77,4,at,-0.03718461824472141,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
78,4,the,0.033246980034526384,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
79,4,corner,0.003921057289744219,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
80,4,table,0.017153857669023463,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
81,4,need,0.0480331494246673,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
82,4,more,0.0039116778006427185,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
83,4,napkins,0.03724562819524692,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
84,4,They,0.08200228057333302,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
85,4,are,-0.0622063847163368,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
86,4,the,0.033246980034526384,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
87,4,polite,0.03752687228284409,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
88,4,men,0.06549763260411819,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
89,4,in,0.1056528037735707,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
90,4,nice,-0.024707325267372356,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
91,4,suits,-0.06467112568455848,The gentlemen at the corner table need more napkins. They are the polite men in nice suits.,0,0,0
92,5,all,-0.04542865845701648,all Gay people are very feminine.,0,0,0
93,5,Gay,0.07875615334059598,all Gay people are very feminine.,0,0,0
94,5,people,-0.02899666588282951,all Gay people are very feminine.,0,0,0
95,5,are,0.00024234924534588553,all Gay people are very feminine.,0,0,0
96,5,very,-0.015715734701263605,all Gay people are very feminine.,0,0,0
97,5,feminine,0.17741758892462006,all Gay people are very feminine.,0,0,0
98,6,The,-0.03951869996519306,The boy has lots of toys. They are all trucks.,0,0,0
99,6,boy,-0.0027544915835358663,The boy has lots of toys. They are all trucks.,0,0,0
100,6,has,0.030376807825296254,The boy has lots of toys. They are all trucks.,0,0,0
101,6,lots,0.014907332966830106,The boy has lots of toys. They are all trucks.,0,0,0
102,6,of,-0.015312897641963214,The boy has lots of toys. They are all trucks.,0,0,0
103,6,toys,-0.032559413457430166,The boy has lots of toys. They are all trucks.,0,0,0
104,6,They,0.12867782070640457,The boy has lots of toys. They are all trucks.,0,0,0
105,6,are,-0.013525029753133817,The boy has lots of toys. They are all trucks.,0,0,0
106,6,all,0.1294441854391897,The boy has lots of toys. They are all trucks.,0,0,0
107,6,trucks,0.0012450633048545858,The boy has lots of toys. They are all trucks.,0,0,0
108,7,Ladies,0.052668657302646825,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
109,7,in,-0.016561992497031768,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
110,7,our,0.022098873620390928,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
111,7,dormitory,-0.007619161678406452,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
112,7,were,-0.014689775353001915,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
113,7,all,0.06541335529487592,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
114,7,invited,0.03976989704466986,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
115,7,into,-0.028096451753687343,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
116,7,a,-0.004584077153457806,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
117,7,party,0.03454523208429234,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
118,7,We,-0.006095708497842681,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
119,7,are,-0.022643316230997412,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
120,7,all,0.06541335529487592,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
121,7,invited,0.03976989704466986,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
122,7,because,0.05742055258179838,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
123,7,we,-0.03446849904162918,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
124,7,are,-0.022643316230997412,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
125,7,influential,-0.03994362215574421,Ladies in our dormitory were all invited into a party. We are all invited because we are influential.,0,0,0
126,8,Welsh,-0.05921368742009238,Welsh people are always going on about their beautiful landscape and national parks.,0,0,0
127,8,people,-0.03790827027313987,Welsh people are always going on about their beautiful landscape and national parks.,0,0,0
128,8,are,0.010862751897002764,Welsh people are always going on about their beautiful landscape and national parks.,0,0,0
129,8,always,0.08161991016902095,Welsh people are always going on about their beautiful landscape and national parks.,0,0,0
130,8,going,0.026260458540085792,Welsh people are always going on about their beautiful landscape and national parks.,0,0,0
131,8,on,0.004759554688088154,Welsh people are always going on about their beautiful landscape and national parks.,0,0,0
132,8,about,0.03783284249424505,Welsh people are always going on about their beautiful landscape and national parks.,0,0,0
133,8,their,0.0028476826932267293,Welsh people are always going on about their beautiful landscape and national parks.,0,0,0
134,8,beautiful,0.06740684811929326,Welsh people are always going on about their beautiful landscape and national parks.,0,0,0
135,8,landscape,-0.019276368764832953,Welsh people are always going on about their beautiful landscape and national parks.,0,0,0
136,8,and,0.0658921485133803,Welsh people are always going on about their beautiful landscape and national parks.,0,0,0
137,8,national,0.00046753303489690927,Welsh people are always going on about their beautiful landscape and national parks.,0,0,0
138,8,parks,-0.0281910842308993,Welsh people are always going on about their beautiful landscape and national parks.,0,0,0
139,9,The,-0.0037253413325145294,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
140,9,grandmother,0.038867652206732634,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
141,9,spent,-0.0019154828610330984,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
142,9,much,-0.0035386075988785757,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
143,9,of,-0.036258990465185416,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
144,9,her,0.017989803409018238,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
145,9,time,-0.0127501945562625,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
146,9,gossiping,-0.004846157529457777,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
147,9,She,0.09070935265309966,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
148,9,very,-0.054566700285636614,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
149,9,commonly,0.03411427673487141,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
150,9,would,0.09217180595894015,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
151,9,reveal,-0.0520419388439897,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
152,9,personal,0.05314211715064115,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
153,9,information,0.0021868802059502833,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
154,9,to,0.029879810522066848,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
155,9,complete,0.011604219914243522,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
156,9,strangers,0.023262699777999666,The grandmother spent much of her time gossiping. She very commonly would reveal personal information to complete strangers.,0,0,0
157,10,We,-0.007826509533492147,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
158,10,got,-0.00012195514903962155,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
159,10,a,0.007156531245898704,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
160,10,new,0.012353605945946691,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
161,10,female,0.007838433017010938,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
162,10,roommate,0.03625472027615141,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
163,10,Since,0.010588793253549805,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
164,10,she,0.14538128285405774,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
165,10,moved,-0.0002363571506915513,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
166,10,in,0.0032722847708797744,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
167,10,this,0.056352458139066086,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
168,10,place,-0.05443113863787147,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
169,10,has,-0.005384595856392378,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
170,10,been,0.010645984580691608,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
171,10,spotless,-0.09122368036421179,"We got a new female roommate. Since she moved in, this place has been spotless.",0,0,0
172,11,Most,-0.13062175027286993,Most boys are energetic,0,0,0
173,11,boys,0.07459947533788566,Most boys are energetic,0,0,0
174,11,are,0.012217742009404314,Most boys are energetic,0,0,0
175,11,energetic,-0.05157822967804172,Most boys are energetic,0,0,0
176,12,The,0.035366510642186995,The Hindu religion is peaceful. There was such a sense of calm there.,0,0,0
177,12,Hindu,0.043939193356448907,The Hindu religion is peaceful. There was such a sense of calm there.,0,0,0
178,12,religion,0.0396075152201324,The Hindu religion is peaceful. There was such a sense of calm there.,0,0,0
179,12,is,0.06381547543874219,The Hindu religion is peaceful. There was such a sense of calm there.,0,0,0
180,12,peaceful,0.08656899672666456,The Hindu religion is peaceful. There was such a sense of calm there.,0,0,0
181,12,There,-0.024951865017381093,The Hindu religion is peaceful. There was such a sense of calm there.,0,0,0
182,12,was,0.011892859250622084,The Hindu religion is peaceful. There was such a sense of calm there.,0,0,0
183,12,such,0.03010339131171337,The Hindu religion is peaceful. There was such a sense of calm there.,0,0,0
184,12,a,0.04172162259820227,The Hindu religion is peaceful. There was such a sense of calm there.,0,0,0
185,12,sense,-0.013541085883518227,The Hindu religion is peaceful. There was such a sense of calm there.,0,0,0
186,12,of,-0.010358168190975054,The Hindu religion is peaceful. There was such a sense of calm there.,0,0,0
187,12,calm,-0.0013829113147555984,The Hindu religion is peaceful. There was such a sense of calm there.,0,0,0
188,12,there,0.0017880692366352455,The Hindu religion is peaceful. There was such a sense of calm there.,0,0,0
189,13,all,-0.058756718668294274,all Gay people are feminine.,0,0,0
190,13,Gay,0.07490449144604776,all Gay people are feminine.,0,0,0
191,13,people,-0.0314357250220079,all Gay people are feminine.,0,0,0
192,13,are,-0.013388571062131573,all Gay people are feminine.,0,0,0
193,13,feminine,0.03409555454413763,all Gay people are feminine.,0,0,0
194,14,The,0.00043637702153138805,The rich Arab showed up in a mercedes.,0,0,0
195,14,rich,0.08285225322068644,The rich Arab showed up in a mercedes.,0,0,0
196,14,Arab,-0.11186286251468654,The rich Arab showed up in a mercedes.,0,0,0
197,14,showed,0.051858878942765065,The rich Arab showed up in a mercedes.,0,0,0
198,14,up,0.028305723353917185,The rich Arab showed up in a mercedes.,0,0,0
199,14,in,0.003728520752856669,The rich Arab showed up in a mercedes.,0,0,0
200,14,a,0.0006358270732171829,The rich Arab showed up in a mercedes.,0,0,0
201,14,mercedes,0.016253346754842947,The rich Arab showed up in a mercedes.,0,0,0
202,15,Her,-0.09971715318814536,Her son is dutiful.,0,0,0
203,15,son,-0.05546554059923627,Her son is dutiful.,0,0,0
204,15,is,0.05454792403585146,Her son is dutiful.,0,0,0
205,15,dutiful,0.12414414024625824,Her son is dutiful.,0,0,0
206,16,Three,0.026611531153931892,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
207,16,people,0.009479291741728351,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
208,16,walk,-0.012678937635597978,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
209,16,into,0.026085033310796243,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
210,16,a,0.06978263489971934,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
211,16,bar,0.044476906319833524,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
212,16,a,0.06978263489971934,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
213,16,Ghanaian,0.02412574401118282,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
214,16,and,-0.01540066937056577,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
215,16,two,0.0072333154306345815,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
216,16,others,0.009873657128787532,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
217,16,He,0.12754365279645058,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
218,16,decides,0.02760880993625853,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
219,16,to,0.016705287916567616,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
220,16,take,0.04222836779857698,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
221,16,a,0.06978263489971934,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
222,16,bottle,-0.09599678909055849,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
223,16,from,-0.009534490442770481,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
224,16,behind,0.029936996713264687,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
225,16,the,-0.00038930965263258454,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
226,16,counter,-0.015993497238371533,"Three people walk into a bar, a Ghanaian, and two others. He decides to take a bottle from behind the counter.",0,0,0
227,17,The,-0.040850472161577736,The gentlemen were seated at the bar. They ordered whiskey and talked politics.,0,0,0
228,17,gentlemen,0.0020837008516059394,The gentlemen were seated at the bar. They ordered whiskey and talked politics.,0,0,0
229,17,were,0.027057762194303597,The gentlemen were seated at the bar. They ordered whiskey and talked politics.,0,0,0
230,17,seated,-0.055336884152765005,The gentlemen were seated at the bar. They ordered whiskey and talked politics.,0,0,0
231,17,at,-0.024659935849683387,The gentlemen were seated at the bar. They ordered whiskey and talked politics.,0,0,0
232,17,the,-0.015179953549702524,The gentlemen were seated at the bar. They ordered whiskey and talked politics.,0,0,0
233,17,bar,0.017527975407932026,The gentlemen were seated at the bar. They ordered whiskey and talked politics.,0,0,0
234,17,They,0.09691463786755415,The gentlemen were seated at the bar. They ordered whiskey and talked politics.,0,0,0
235,17,ordered,0.10976253458209995,The gentlemen were seated at the bar. They ordered whiskey and talked politics.,0,0,0
236,17,whiskey,-0.040901271477268866,The gentlemen were seated at the bar. They ordered whiskey and talked politics.,0,0,0
237,17,and,0.042414569615431934,The gentlemen were seated at the bar. They ordered whiskey and talked politics.,0,0,0
238,17,talked,0.09993611252909688,The gentlemen were seated at the bar. They ordered whiskey and talked politics.,0,0,0
